(1, 1);(10, 10);0
(7, 11);(1, 8);0
(4, 2);(1, 4);0
(2, 5);(4, 12);0
(6, 1);(3, 5);0
(9, 1);(10, 12);0
(1, 6);(8, 9);0
(7, 10);(3, 9);0
(5, 1);(7, 3);0
(1, 10);(7, 2);0
(8, 13);(7, 7);0
(1, 2);(4, 4);0
(1, 13);(10, 1);0
(2, 1);(4, 10);0
(7, 12);(7, 6);0
(5, 5);(5, 9);0
(10, 7);(9, 9);0
(9, 13);(10, 2);0
(5, 13);(1, 11);0
(1, 12);(10, 8);0
(10, 11);(4, 6);0
(7, 4);(3, 13);0
(10, 6);(8, 5);0
(2, 9);(1, 3);0
(8, 1);(10, 13);0
(6, 5);(6, 9);0
(4, 7);(7, 8);0
(6, 13);(9, 5);0
(4, 8);(2, 13);0
(10, 4);(1, 7);0
(10, 3);(4, 11);0
(4, 3);(3, 1);0
(3, 9);(7, 10);8
(1, 2);(4, 4);9
(7, 11);(1, 8);10
(6, 1);(3, 5);14
(4, 12);(3, 13);15
(7, 4);(2, 5);15
(7, 2);(6, 5);17
(1, 10);(4, 12);17
(3, 13);(6, 9);17
(1, 6);(7, 6);18
(7, 12);(1, 12);18
(10, 8);(8, 9);18
(7, 7);(8, 13);18
(2, 9);(1, 3);19
(10, 13);(1, 4);20
(2, 1);(8, 1);20
(4, 2);(4, 10);20
(10, 12);(9, 1);21
(9, 13);(10, 2);22
(3, 9);(4, 4);23
(10, 10);(1, 2);23
(7, 10);(1, 1);23
(5, 1);(7, 3);24
(4, 7);(7, 8);26
(1, 10);(5, 9);27
(5, 5);(4, 12);27
(9, 5);(6, 13);27
(10, 1);(1, 13);28
(10, 11);(7, 2);28
(8, 1);(4, 6);28
(6, 5);(2, 1);28
(10, 7);(10, 8);29
(1, 11);(3, 1);29
(5, 13);(4, 3);29
(8, 9);(9, 9);29
(3, 13);(8, 9);30
(9, 9);(6, 9);30
(7, 4);(10, 4);32
(2, 5);(1, 7);32
(7, 11);(1, 8);33
(4, 8);(2, 13);33
(1, 7);(2, 5);35
(8, 13);(7, 7);35
(3, 5);(6, 1);37
(7, 10);(1, 1);38
(4, 2);(1, 6);39
(4, 10);(2, 1);39
(6, 5);(7, 6);39
(6, 13);(9, 5);40
(1, 12);(7, 12);41
(10, 13);(1, 4);42
(10, 6);(8, 5);42
(3, 9);(4, 4);43
(7, 8);(4, 7);44
(8, 9);(4, 6);45
(8, 1);(9, 13);45
(10, 2);(5, 5);45
(3, 13);(4, 12);45
(1, 3);(4, 11);46
(10, 3);(2, 9);46
(5, 9);(1, 10);48
(10, 10);(10, 11);49
(6, 1);(3, 5);49
(9, 1);(1, 2);49
(10, 12);(6, 9);49
(9, 9);(7, 2);49
(10, 1);(7, 3);50
(7, 4);(7, 12);50
(5, 1);(10, 4);50
(1, 13);(1, 12);50
(4, 2);(1, 13);51
(2, 13);(5, 13);51
(4, 8);(4, 3);51
(1, 6);(1, 12);51
(4, 7);(7, 8);52
(6, 5);(7, 6);52
(5, 13);(2, 13);54
(6, 13);(9, 5);55
(8, 5);(10, 6);56
(1, 11);(1, 6);57
(3, 1);(1, 12);57
(10, 8);(10, 7);57
(4, 7);(7, 8);58
(10, 8);(10, 7);58
(10, 2);(5, 5);58
(3, 9);(10, 6);59
(8, 5);(4, 4);59
(6, 5);(7, 6);60
(1, 7);(10, 10);61
(2, 5);(10, 11);61
(8, 9);(4, 6);62
(7, 7);(5, 1);62
(8, 13);(1, 8);62
(10, 4);(7, 11);62
(4, 10);(5, 9);63
(1, 10);(4, 12);63
(4, 11);(1, 3);63
(2, 1);(3, 13);63
(10, 1);(7, 3);65
(3, 5);(6, 1);66
(9, 13);(8, 1);66
(7, 6);(6, 5);67
(1, 2);(7, 2);68
(9, 1);(9, 9);68
(1, 13);(4, 2);69
(2, 13);(1, 10);70
(5, 13);(4, 12);70
(1, 12);(5, 1);70
(7, 7);(3, 1);70
(1, 1);(7, 10);71
(7, 11);(10, 4);73
(2, 9);(10, 3);73
(10, 8);(2, 13);74
(5, 5);(10, 7);74
(10, 2);(1, 10);74
(4, 8);(4, 3);75
(6, 9);(7, 4);76
(7, 12);(10, 12);76
(8, 5);(4, 4);77
(6, 13);(3, 5);78
(9, 5);(4, 11);78
(6, 1);(1, 3);78
(7, 3);(10, 1);79
(1, 7);(10, 10);79
(10, 12);(7, 12);81
(9, 1);(7, 4);82
(6, 9);(1, 4);82
(10, 13);(9, 9);82
(4, 2);(1, 13);83
(8, 1);(9, 13);83
(3, 13);(10, 11);84
(4, 7);(7, 2);84
(2, 1);(7, 8);84
(1, 2);(2, 5);84
(3, 9);(6, 5);86
(10, 6);(7, 6);86
(5, 1);(7, 10);87
(1, 12);(1, 1);87
(7, 3);(10, 1);88
(2, 13);(10, 8);89
(1, 8);(1, 6);90
(10, 3);(1, 11);90
(8, 13);(10, 12);90
(7, 12);(2, 9);90
(1, 3);(6, 1);91
(1, 8);(1, 6);92
(5, 5);(10, 7);93
(8, 9);(5, 9);94
(4, 6);(4, 11);94
(4, 10);(9, 5);94
(10, 13);(9, 9);95
(7, 7);(3, 1);97
(9, 13);(7, 11);98
(10, 4);(8, 5);98
(4, 4);(5, 1);98
(8, 1);(7, 10);98
(9, 1);(7, 4);98
(1, 3);(6, 1);99
(6, 13);(3, 5);99
(4, 11);(4, 2);100
(1, 13);(5, 13);100
(4, 6);(4, 12);100
(9, 13);(7, 12);102
(2, 9);(7, 8);102
(7, 11);(2, 1);102
(4, 8);(3, 13);103
(4, 3);(10, 6);103
(7, 6);(10, 11);103
(1, 13);(5, 13);104
(8, 13);(10, 12);105
(10, 7);(7, 2);106
(4, 7);(7, 3);106
(10, 1);(5, 5);106
(2, 5);(6, 9);107
(1, 2);(1, 4);107
(10, 8);(5, 1);108
(10, 2);(3, 9);108
(4, 4);(1, 10);108
(6, 5);(2, 13);108
(9, 13);(7, 12);109
(9, 9);(8, 5);109
(10, 4);(10, 13);109
(9, 1);(7, 4);112
(1, 3);(6, 1);113
(10, 3);(1, 11);113
(1, 12);(1, 1);114
(1, 13);(5, 13);115
(10, 11);(7, 6);116
(8, 5);(9, 9);116
(10, 10);(1, 7);117
(5, 9);(8, 9);118
(7, 2);(10, 7);118
(3, 5);(6, 13);118
(2, 5);(4, 11);119
(4, 2);(6, 9);119
(7, 8);(2, 9);120
(2, 1);(7, 11);120
(10, 6);(4, 3);120
(10, 1);(8, 13);121
(5, 5);(10, 12);121
(4, 6);(4, 12);121
(7, 10);(7, 12);122
(9, 13);(8, 1);122
(4, 10);(2, 13);123
(1, 2);(1, 4);123
(6, 5);(9, 5);123
(10, 8);(5, 1);125
(3, 1);(7, 7);126
(7, 2);(4, 4);129
(10, 7);(1, 10);129
(1, 3);(1, 6);131
(1, 8);(7, 3);131
(3, 13);(4, 8);131
(6, 1);(4, 7);131
(5, 9);(8, 9);132
(3, 9);(6, 9);133
(10, 11);(6, 13);133
(3, 5);(10, 2);133
(4, 2);(7, 6);133
(7, 4);(9, 1);134
(7, 12);(7, 10);134
(10, 4);(1, 7);135
(10, 6);(10, 13);135
(4, 3);(10, 10);135
(7, 12);(9, 9);136
(8, 5);(7, 10);136
(3, 13);(4, 10);137
(2, 13);(4, 8);137
(2, 1);(7, 11);138
(2, 9);(9, 1);139
(1, 1);(1, 12);139
(4, 4);(7, 8);139
(7, 4);(7, 2);139
(7, 7);(5, 5);141
(3, 1);(10, 12);141
(10, 7);(1, 10);143
(8, 13);(6, 1);145
(1, 13);(4, 7);145
(10, 1);(5, 13);145
(10, 3);(1, 11);146
(4, 6);(2, 13);147
(8, 9);(9, 5);147
(10, 11);(6, 5);147
(5, 9);(6, 13);147
(4, 8);(4, 12);147
(5, 1);(7, 3);148
(10, 8);(1, 8);148
(9, 9);(7, 12);148
(4, 4);(7, 8);150
(3, 9);(6, 9);150
(8, 1);(9, 13);151
(1, 6);(1, 3);152
(4, 11);(7, 12);153
(10, 10);(2, 5);153
(9, 9);(4, 3);153
(9, 5);(5, 5);154
(8, 9);(7, 7);154
(10, 2);(3, 5);155
(1, 12);(7, 2);156
(1, 1);(7, 4);156
(4, 7);(1, 13);157
(1, 7);(10, 4);157
(4, 10);(3, 13);158
(4, 2);(7, 6);159
(8, 5);(10, 6);159
(10, 13);(7, 10);159
(2, 9);(9, 1);160
(6, 13);(5, 5);161
(5, 9);(9, 5);161
(4, 10);(7, 3);162
(5, 1);(3, 13);162
(4, 12);(4, 8);163
(8, 13);(6, 1);164
(7, 10);(10, 13);165
(10, 11);(6, 5);166
(7, 12);(1, 3);167
(4, 11);(6, 9);167
(1, 6);(3, 9);167
(1, 13);(4, 7);170
(10, 6);(1, 2);171
(8, 5);(1, 4);171
(7, 7);(8, 9);172
(1, 10);(1, 7);173
(2, 5);(10, 2);173
(3, 5);(10, 4);173
(10, 7);(10, 10);173
(10, 13);(7, 10);173
(10, 8);(8, 1);174
(2, 13);(1, 8);174
(4, 6);(6, 13);174
(9, 13);(5, 5);174
(7, 7);(4, 12);175
(4, 8);(8, 9);175
(1, 12);(4, 2);177
(7, 2);(4, 4);177
(3, 1);(4, 3);177
(7, 8);(10, 12);177
(9, 9);(7, 6);177
(1, 1);(5, 13);178
(10, 1);(7, 4);178
(4, 7);(1, 13);179
(7, 10);(10, 13);180
(3, 13);(5, 1);181
(9, 5);(5, 9);182
(7, 8);(1, 8);184
(2, 13);(10, 12);184
(3, 9);(1, 6);185
(1, 3);(7, 7);186
(10, 7);(2, 9);186
(7, 12);(9, 1);186
(4, 12);(10, 10);186
(4, 8);(8, 9);187
(8, 1);(10, 8);187
(5, 5);(7, 10);188
(1, 4);(9, 13);188
(10, 13);(8, 5);188
(2, 5);(10, 2);189
(1, 6);(6, 9);190
(3, 9);(7, 11);190
(2, 1);(4, 11);190
(1, 10);(1, 7);191
(3, 1);(5, 9);192
(3, 5);(10, 4);192
(1, 2);(10, 6);192
(4, 3);(9, 5);192
(4, 6);(6, 13);193
(8, 13);(6, 1);193
(7, 4);(10, 1);195
(1, 13);(4, 7);195
(10, 3);(4, 12);196
(4, 2);(1, 11);196
(1, 12);(10, 10);196
(9, 9);(7, 6);198
(5, 5);(7, 10);198
(8, 9);(10, 8);199
(4, 8);(8, 1);199
(3, 13);(1, 3);201
(1, 6);(6, 5);201
(7, 4);(5, 1);201
(10, 1);(6, 9);201
(10, 11);(7, 7);201
(4, 7);(1, 13);204
(4, 3);(4, 4);205
(7, 2);(9, 5);205
(8, 5);(10, 13);206
(7, 8);(1, 8);207
(9, 1);(10, 10);210
(1, 12);(10, 7);210
(7, 12);(2, 9);210
(5, 5);(1, 11);211
(7, 10);(4, 2);211
(4, 10);(7, 3);211
(3, 1);(10, 6);212
(1, 2);(5, 9);212
(5, 1);(7, 4);215
(8, 9);(10, 8);216
(10, 13);(8, 5);217
(1, 4);(9, 13);218
(8, 13);(6, 1);219
(10, 12);(1, 13);219
(2, 13);(4, 7);219
(10, 1);(6, 9);220
(9, 9);(4, 8);220
(7, 6);(8, 1);220
(1, 6);(5, 1);221
(7, 4);(6, 5);221
(4, 12);(3, 9);222
(7, 11);(10, 3);222
(10, 11);(10, 4);223
(7, 7);(3, 5);223
(6, 5);(7, 2);224
(9, 5);(7, 4);224
(10, 2);(2, 5);225
(1, 7);(1, 10);225
(8, 1);(7, 6);226
(1, 8);(9, 5);227
(9, 1);(7, 4);227
(10, 10);(7, 8);227
(2, 13);(4, 7);228
(1, 12);(5, 5);229
(10, 12);(1, 13);229
(1, 11);(3, 5);229
(7, 7);(10, 7);229
(4, 2);(7, 10);230
(10, 13);(8, 5);231
(4, 12);(1, 3);232
(3, 13);(3, 9);232
(6, 9);(6, 5);234
(10, 1);(7, 2);234
(6, 13);(4, 6);235
(10, 2);(7, 12);236
(8, 1);(2, 5);236
(7, 6);(2, 9);236
(10, 8);(8, 9);238
(10, 10);(7, 8);238
(9, 9);(4, 8);239
(1, 8);(9, 5);240
(1, 7);(8, 9);241
(9, 1);(7, 4);241
(1, 10);(10, 8);241
(5, 5);(1, 12);242
(7, 7);(10, 7);243
(7, 10);(4, 2);244
(7, 6);(2, 9);245
(3, 5);(1, 11);245
(6, 5);(7, 3);247
(10, 11);(6, 9);247
(4, 3);(10, 4);247
(4, 10);(4, 4);247
(7, 2);(10, 1);249
(4, 12);(3, 1);250
(10, 12);(2, 13);250
(10, 6);(1, 3);250
(1, 13);(4, 7);250
(6, 5);(7, 3);251
(7, 11);(10, 3);252
(3, 5);(1, 11);253
(5, 9);(4, 6);254
(5, 1);(1, 2);254
(3, 13);(6, 13);254
(3, 9);(1, 6);254
(7, 4);(9, 1);255
(1, 4);(9, 13);256
(5, 5);(7, 2);258
(10, 1);(1, 12);258
(1, 10);(1, 8);259
(1, 13);(9, 5);259
(4, 7);(10, 8);259
(10, 4);(4, 3);260
(2, 5);(10, 10);260
(10, 2);(7, 12);260
(7, 8);(8, 1);260
(4, 2);(7, 10);262
(7, 6);(2, 9);263
(3, 13);(6, 13);264
(7, 4);(9, 1);264
(3, 5);(1, 11);265
(8, 13);(8, 9);266
(1, 7);(6, 1);266
(8, 5);(10, 13);267
(8, 1);(7, 8);268
(1, 1);(4, 11);269
(2, 1);(5, 13);269
(1, 2);(5, 1);270
(7, 3);(6, 5);271
(4, 8);(9, 9);271
(4, 12);(1, 3);272
(3, 1);(10, 6);272
(7, 7);(3, 9);273
(10, 7);(1, 6);273
(4, 4);(4, 10);274
(7, 3);(5, 1);275
(1, 2);(4, 3);275
(10, 4);(6, 5);275
(7, 2);(10, 8);276
(4, 7);(5, 5);276
(2, 5);(10, 10);277
(7, 11);(10, 3);279
(10, 12);(2, 13);280
(8, 13);(1, 8);280
(8, 1);(7, 8);280
(8, 9);(1, 10);280
(9, 1);(10, 1);281
(10, 13);(8, 5);281
(1, 12);(7, 4);281
(6, 9);(10, 11);282
(3, 5);(1, 11);282
(9, 5);(1, 13);283
(4, 2);(4, 8);285
(7, 10);(9, 9);285
(1, 6);(10, 7);286
(10, 6);(3, 1);288
(4, 6);(5, 9);289
(6, 1);(5, 1);290
(7, 3);(1, 7);290
(10, 13);(8, 5);291
(6, 13);(3, 13);291
(1, 4);(4, 10);292
(9, 13);(1, 10);292
(8, 9);(4, 4);292
(10, 1);(9, 1);294
(2, 9);(7, 7);295
(9, 1);(10, 1);295
(3, 9);(7, 6);295
(6, 9);(10, 11);296
(7, 10);(9, 9);296
(10, 2);(10, 10);297
(1, 12);(7, 12);297
(2, 5);(7, 4);297
(2, 13);(10, 12);298
(1, 2);(4, 6);299
(4, 3);(5, 9);299
(1, 6);(10, 7);301
(2, 1);(5, 13);302
(6, 1);(7, 2);303
(5, 1);(9, 5);303
(10, 8);(1, 13);303
(4, 12);(3, 13);304
(1, 3);(6, 13);304
(5, 9);(4, 3);306
(3, 1);(8, 9);306
(4, 4);(10, 6);306
(9, 13);(4, 7);307
(5, 5);(1, 10);307
(1, 7);(10, 1);308
(9, 1);(7, 3);308
(2, 9);(7, 10);310
(7, 7);(9, 9);310
(1, 8);(8, 13);311
(9, 5);(5, 1);311
(7, 11);(10, 3);312
(3, 9);(7, 6);312
(9, 1);(7, 3);313
(7, 7);(9, 9);314
(10, 13);(7, 8);315
(8, 5);(8, 1);315
(10, 11);(6, 9);316
(1, 13);(10, 8);317
(2, 13);(10, 12);317
(1, 12);(7, 12);319
(9, 5);(5, 1);321
(10, 6);(4, 4);321
(6, 9);(10, 11);322
(8, 5);(4, 3);323
(8, 1);(5, 9);323
(6, 13);(4, 10);324
(1, 4);(3, 1);324
(1, 3);(7, 4);324
(8, 9);(2, 5);324
(10, 4);(6, 5);325
(10, 7);(1, 6);325
(7, 8);(10, 13);326
(9, 9);(7, 7);326
(10, 1);(1, 7);328
(5, 5);(1, 10);328
(9, 13);(4, 8);329
(1, 8);(4, 7);329
(4, 2);(9, 1);329
(3, 13);(8, 13);329
(7, 3);(4, 12);329
(7, 7);(10, 10);330
(10, 2);(9, 9);330
(1, 11);(3, 5);331
(1, 13);(10, 8);333
(8, 13);(5, 9);334
(3, 13);(8, 1);334
(10, 3);(7, 11);335
(4, 4);(10, 6);335
(10, 11);(4, 10);337
(6, 9);(6, 13);337
(7, 12);(1, 12);338
(5, 1);(9, 5);339
(8, 5);(6, 1);341
(1, 6);(4, 3);341
(10, 7);(7, 2);341
(10, 13);(9, 13);342
(7, 7);(10, 10);342
(7, 8);(4, 8);342
(10, 1);(9, 13);343
(10, 13);(7, 3);343
(4, 12);(1, 7);343
(3, 9);(2, 1);344
(5, 13);(7, 6);344
(5, 9);(8, 13);345
(2, 13);(10, 12);346
(8, 9);(5, 5);347
(1, 10);(2, 5);347
(10, 4);(6, 5);348
(10, 6);(4, 4);349
(4, 7);(1, 8);350
(9, 5);(1, 11);350
(3, 5);(5, 1);350
(10, 10);(7, 7);351
(7, 12);(7, 10);352
(1, 12);(1, 4);352
(3, 1);(2, 9);352
(7, 6);(1, 6);353
(7, 11);(1, 7);353
(4, 12);(4, 3);353
(4, 10);(10, 3);353
(5, 13);(10, 11);353
(8, 13);(5, 9);355
(10, 8);(1, 13);358
(6, 9);(6, 13);358
(1, 8);(4, 7);358
(1, 12);(3, 5);360
(5, 1);(1, 4);360
(8, 1);(4, 2);362
(7, 10);(7, 12);362
(9, 1);(3, 13);362
(10, 10);(7, 7);363
(7, 6);(1, 6);363
(6, 1);(8, 5);363
(3, 1);(1, 3);364
(1, 10);(10, 6);364
(2, 9);(2, 5);364
(4, 4);(7, 4);364
(4, 6);(1, 2);365
(8, 13);(5, 9);366
(1, 11);(9, 5);366
(10, 3);(4, 10);366
(1, 8);(4, 7);368
(2, 5);(7, 11);370
(2, 9);(1, 7);370
(7, 3);(10, 13);371
(1, 6);(4, 11);372
(2, 13);(7, 6);372
(10, 12);(1, 1);372
(6, 1);(8, 5);373
(7, 4);(4, 4);373
(7, 10);(7, 12);374
(5, 5);(5, 1);375
(8, 9);(1, 4);375
(4, 8);(7, 8);377
(4, 2);(8, 1);377
(1, 2);(1, 3);378
(4, 6);(1, 13);378
(10, 8);(3, 1);378
(4, 4);(3, 9);379
(2, 1);(7, 4);379
(4, 11);(1, 6);380
(5, 5);(5, 1);381
(8, 1);(5, 13);382
(4, 2);(10, 11);382
(3, 13);(9, 1);382
(1, 8);(4, 7);383
(4, 10);(10, 3);383
(10, 1);(9, 13);385
(7, 8);(4, 8);386
(4, 3);(4, 12);387
(3, 5);(10, 4);388
(2, 5);(1, 11);388
(9, 5);(1, 12);388
(7, 11);(6, 5);388
(1, 10);(7, 7);389
(7, 10);(7, 12);389
(10, 6);(10, 10);389
(6, 1);(8, 5);390
(1, 3);(1, 2);391
(7, 8);(4, 11);392
(4, 8);(1, 6);392
(1, 2);(1, 3);392
(5, 9);(8, 13);393
(5, 1);(5, 5);395
(10, 12);(1, 1);395
(7, 4);(3, 9);397
(2, 1);(4, 4);397
(4, 6);(1, 13);398
(3, 5);(10, 4);399
(7, 3);(10, 13);399
(1, 6);(4, 8);400
(6, 9);(4, 2);401
(8, 1);(5, 13);401
(10, 11);(6, 13);401
(10, 10);(10, 6);402
(8, 13);(10, 3);402
(4, 10);(5, 9);402
(5, 1);(7, 11);403
(5, 5);(6, 5);403
(1, 3);(7, 12);405
(1, 2);(7, 10);405
(9, 1);(4, 3);406
(3, 13);(4, 12);406
(9, 5);(6, 13);407
(1, 6);(1, 12);407
(4, 8);(10, 11);407
(2, 5);(1, 11);409
(2, 13);(7, 6);411
(3, 9);(7, 4);412
(8, 13);(5, 9);414
(9, 1);(4, 10);414
(4, 7);(7, 2);414
(10, 7);(4, 3);414
(1, 8);(10, 3);414
(10, 2);(9, 9);415
(6, 5);(5, 5);417
(5, 5);(1, 7);418
(2, 9);(10, 10);418
(6, 5);(10, 6);418
(7, 7);(1, 10);419
(1, 4);(8, 9);419
(4, 11);(7, 8);420
(4, 12);(3, 13);422
(7, 2);(4, 2);423
(7, 3);(6, 9);423
(4, 7);(10, 13);423
(9, 13);(4, 8);424
(10, 11);(3, 13);424
(4, 12);(10, 1);424
(5, 5);(1, 7);425
(6, 1);(8, 5);426
(7, 4);(7, 12);427
(1, 3);(3, 9);427
(4, 2);(1, 1);428
(7, 2);(10, 12);428
(5, 9);(1, 13);429
(4, 6);(8, 13);429
(6, 13);(9, 5);431
(9, 1);(7, 8);432
(4, 11);(1, 10);432
(3, 1);(10, 8);432
(4, 10);(7, 7);432
(10, 11);(10, 7);433
(3, 13);(4, 3);433
(1, 12);(1, 6);435
(10, 3);(1, 8);435
(9, 13);(4, 8);436
